ID,time,MRGSIM,NONMEM,diff
8,84,1939.8,1939.8,0
8,85,1836,1836,0
8,86,1737.7,1737.7,0
8,87,1644.7,1644.7,0
8,88,1556.7,1556.7,0
8,89,1473.4,1473.4,0
8,90,1394.6,1394.6,0
8,91,1319.9,1319.9,0
8,92,1249.3,1249.3,0
8,93,1182.4,1182.4,0
8,94,1119.2,1119.2,0
8,95,1059.3,1059.3,0
8,96,1002.6,1002.6,0
8,97,948.93,948.93,0
8,98,898.15,898.15,0
8,99,850.09,850.09,0
8,100,804.59,804.59,0
8,101,761.54,761.54,0
8,102,720.78,720.78,0
8,103,682.21,682.21,0
8,104,645.7,645.7,0
8,105,611.15,611.15,0
8,106,578.44,578.44,0
8,107,547.49,547.49,0
8,108,518.19,518.19,0
8,109,490.46,490.46,0
8,110,464.21,464.21,0
8,111,439.37,439.37,0
8,112,415.86,415.86,0
8,113,393.6,393.6,0
8,114,372.54,372.54,0
8,115,352.6,352.6,0
8,116,333.73,333.73,0
8,117,315.87,315.87,0
8,118,298.97,298.97,0
8,119,282.97,282.97,0
8,120,267.83,267.83,0
8,121,253.49,253.49,0
8,122,239.93,239.93,0
8,123,227.09,227.09,0
8,124,214.94,214.94,0
8,125,203.43,203.43,0
8,126,192.55,192.55,0
8,127,182.24,182.24,0
8,128,172.49,172.49,0
8,129,163.26,163.26,0
8,130,154.52,154.52,0
9,0,1002.7,1002.7,0
9,0,1002.7,1002.7,0
9,1,949.08,949.08,0
9,2,898.29,898.29,0
9,3,850.22,850.22,0
9,4,1215.2,1215.2,0
9,5,1636.6,1636.6,0
9,6,2035.5,2035.5,0
9,7,2413.1,2413.1,0
9,8,2417.5,2417.5,0
9,9,2288.1,2288.1,0
9,10,2165.7,2165.7,0
9,11,2049.8,2049.8,0
9,12,1940.1,1940.1,0
9,13,1836.3,1836.3,0
